,abv,ibu,diff_g,boil_time,efficiency,ferm_total_weight,ferm_type_base_malt,ferm_type_crystal_malt,ferm_type_roasted_malt,ferm_type_other,ferm_type_extract,ferm_type_sugar,ferm_type_raw,ferm_type_acidulated_malt,ferm_type_fruit,ferm_type_gluten_free_malt,hops_type_pellet,hops_type_leaf_whole,hops_type_plug,other_type_spice,other_type_water_agt,other_type_other,other_type_fining,other_type_flavor,other_type_herb,yeast_attenuation,method_all_grain,method_biab,method_extract,method_partial_mash,yeast_form_dry,yeast_form_liquid,yeast_flocculation_high,yeast_flocculation_low,yeast_flocculation_medium
8251,5.17,53.05,0.038999999999999924,60,70.0,20.0,17.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171875,0.0,0.0,0,0,0,0,1,0,76.5,1,0,0,0,0,1,0,0,1
8680,5.12,36.24,0.039000000000000146,60,75.0,11.243561999999999,9.259404,1.984158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12125410000000003,0.055115500000000005,0.0,0,1,0,0,0,0,73.0,1,0,0,0,0,1,1,0,0
8714,9.22,45.77,0.07099999999999995,60,75.0,18.35,16.5,0.75,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,0,0,0,0,0,67.5,1,0,0,0,0,1,1,0,0
8715,5.16,34.47,0.040000000000000036,90,70.0,13.35,12.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08562499999999999,0.0,0.0,0,1,1,1,0,0,68.5,1,0,0,0,0,1,0,0,1
8798,6.6,18.49,0.050999999999999934,60,70.0,10.5,10.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0,0,0,0,0,0,90.0,0,1,0,0,0,1,0,0,1
8804,6.87,49.23,0.052000000000000046,60,65.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.0,0.0,0,0,0,0,0,0,77.0,1,0,0,0,0,1,0,0,1
8818,3.03,32.05,5.810409999999999,60,75.0,5.51155,5.51155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220462,0.0,0.0,0,0,0,0,0,0,83.0,1,0,0,0,1,0,1,0,0
8871,6.16,16.45,0.04700000000000015,60,66.0,9.72,0.0,0.0,0.03125,0.0,0.5,0.6875,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,1,0,0,0,81.5,0,1,0,0,0,1,0,0,1
8956,4.52,16.83,0.03499999999999992,60,50.0,12.56,12.03125,0.0,0.03125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.078125,0.0,0.0,0,1,0,0,0,0,73.0,1,0,0,0,0,1,0,1,0
8979,6.03,62.05,0.04600000000000004,60,70.0,13.778875,12.12541,1.10231,0.5511550000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5465252979999999,0.0,0.0,0,0,0,1,0,0,75.0,1,0,0,0,1,0,1,0,0
8987,4.64,24.51,0.036000000000000254,90,70.0,19.84158,15.432339999999998,4.4092400000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24691744,0.0,0.0,0,0,0,0,0,0,72.5,1,0,0,0,0,1,0,0,1
9041,5.14,36.36,0.039000000000000146,60,70.0,16.53465,15.211878,1.10231,0.220462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22046200000000005,0.0,0.0,0,0,0,0,0,0,81.0,0,1,0,0,1,0,0,0,1
9079,4.31,11.43,0.03299999999999992,75,35.0,3.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,0,0,0,70.0,0,0,1,0,1,0,0,1,0
9082,6.23,53.88,0.04800000000000004,60,60.0,14.330029999999999,13.22772,0.6613859999999999,0.0,0.0,0.0,0.0,0.440924,0.0,0.0,0.0,0.5070625999999999,0.0,0.0,0,0,0,0,0,0,76.0,1,0,0,0,1,0,0,0,1
9127,5.38,20.57,0.040999999999999925,60,70.0,18.6510852,17.857422,0.330693,0.4629702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110231,0.0,0.0,0,0,0,0,0,0,75.0,0,1,0,0,0,1,0,1,0
9171,5.54,38.68,0.04200000000000004,60,70.0,12.12541,11.023099999999998,1.10231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661386,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,1,0,0,0,1
9212,5.72,25.97,0.04299999999999993,60,18.5,13.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.1875,0.0,0,0,0,1,0,0,77.5,0,0,1,0,0,1,0,0,1
9287,9.58,39.33,0.07299999999999995,60,75.0,18.77,16.9,0.75,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,0,0,0,0,0,67.5,1,0,0,0,0,1,1,0,0
9348,5.57,70.5,0.04299999999999993,70,70.0,22.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
9379,5.56,34.73,0.04200000000000004,60,75.0,12.7206574,8.046862999999998,0.6702044799999999,1.00089748,1.00089748,0.0,0.0,2.00179496,0.0,0.0,0.0,0.12345872,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,1,0,1,0,0
9442,4.47,66.22,0.03400000000000003,60,70.0,10.8908228,10.361714,0.5180856999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.440924,0.0,0,0,0,0,0,0,75.0,1,0,0,0,1,0,1,0,0
9472,5.47,48.11,0.04200000000000004,60,65.0,12.5,11.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328125,0.0,0.0,0,1,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
9506,3.76,17.06,0.028000000000000025,60,74.0,7.38,6.0,0.75,0.125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.09375,0.0,0.0,0,1,0,1,0,0,75.0,1,0,0,0,1,0,1,0,0
9531,0.68,0.0,0.004999999999999893,60,35.0,0.9,0.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,75.0,0,0,1,0,0,1,0,0,1
9542,5.36,15.79,0.04100000000000015,60,65.0,12.0,11.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,1,0,0,1,76.0,1,0,0,0,0,1,0,1,0
9578,5.44,36.18,0.04200000000000004,60,75.0,10.75,9.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0,1,0,1,0,0,72.0,1,0,0,0,1,0,1,0,0
9635,6.72,29.04,0.052000000000000046,90,70.0,13.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.153125,0.0,0.0,1,0,1,1,0,0,70.0,1,0,0,0,0,1,0,0,1
9778,8.24,62.15,0.06300000000000017,60,72.0,15.25,13.0,0.25,0.0,0.0,0.0,0.0,1.25,0.75,0.0,0.0,0.583125,0.0,0.0,0,0,0,0,0,0,85.0,1,0,0,0,0,1,0,1,0
9859,5.48,36.57,0.04200000000000004,60,60.0,11.5,10.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0,0,0,0,81.0,0,1,0,0,1,0,0,0,1
9870,4.89,50.34,9.18993,60,75.0,9.259404,8.818480000000003,0.220462,0.0,0.0,0.0,0.0,0.0,0.220462,0.0,0.0,0.4629702,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
9879,5.95,19.35,0.04499999999999993,60,68.0,2.11,1.4375,0.1,0.0,0.0,0.0,0.37,0.2,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,1,0,75.0,0,1,0,0,1,0,1,0,0
9892,5.44,41.56,0.04100000000000015,60,72.0,12.0,7.0,1.5,1.25,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,0,0,0,71.5,1,0,0,0,0,1,0,0,1
9913,5.55,39.77,10.42136,80,80.0,10.582175999999999,8.818480000000003,0.0,1.5432339999999998,0.0,0.0,0.0,0.0,0.220462,0.0,0.0,0.2645544,0.0661386,0.0,0,0,0,0,0,0,83.0,1,0,0,0,1,0,1,0,0
9921,10.84,42.55,0.08300000000000018,90,72.0,16.5,14.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0,0,1,0,0,0,77.5,0,1,0,0,0,1,0,0,1
9934,6.61,22.94,0.050999999999999934,60,35.0,49.18507219999999,0.0,0.0,0.0,0.0,45.7899574,3.3951148,0.0,0.0,0.0,0.0,0.0,0.771617,0.0,1,0,0,0,0,0,83.0,0,0,1,0,1,0,1,0,0
9967,4.71,22.1,0.03600000000000003,60,86.0,8.31,7.25,0.875,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625,0.0,0.0,0,0,0,1,0,0,76.5,1,0,0,0,0,1,0,0,1
9994,6.33,54.5,0.04800000000000004,60,80.0,13.227719999999998,11.0231,0.0,1.10231,0.0,0.0,0.0,0.5511550000000001,0.5511550000000001,0.0,0.0,0.12125410000000003,0.0,0.0,0,0,0,0,0,0,75.0,0,1,0,0,1,0,1,0,0
10047,4.96,21.22,0.038000000000000034,60,85.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,1,0,0,73.0,0,0,1,0,0,1,0,0,1
10073,5.5,43.97,0.04200000000000004,60,76.0,10.13,9.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0,0,0,1,0,0,75.0,1,0,0,0,1,0,1,0,0
10081,8.38,65.57,0.06400000000000006,60,70.0,15.38,13.375,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24922936,0.0,0.0,0,0,0,0,0,0,81.0,0,1,0,0,1,0,0,0,1
10089,6.78,58.25,0.051000000000000156,60,75.0,76.0,52.0,0.0,4.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,1.625,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
10120,4.73,23.61,0.03600000000000003,75,70.0,10.3176216,9.700328,0.6172936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220462,0.0,0.0,0,0,0,0,0,0,74.0,1,0,0,0,0,1,0,0,1
10131,5.01,31.14,0.039000000000000146,70,75.0,14.991415999999996,12.786796,0.6613859999999999,1.5432339999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3086468,0.0,0.0,0,0,0,0,0,0,76.5,1,0,0,0,0,1,0,0,1
10161,7.17,140.08,0.05300000000000016,60,65.0,13.889105999999998,13.227719999999998,0.0,0.0,0.0,0.0,0.6613859999999999,0.0,0.0,0.0,0.0,0.5511550000000001,0.0,0.0,0,0,0,0,0,0,75.0,0,1,0,0,1,0,1,0,0
10166,5.9,33.78,0.04499999999999993,60,70.0,11.0,11.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109375,0.0,0.0,0,0,1,1,0,0,76.5,1,0,0,0,0,1,0,0,1
10186,6.15,64.33,0.04700000000000015,90,70.0,24.25,19.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
10253,6.24,65.52,0.04700000000000015,60,80.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0,0,0,1,0,0,74.0,0,0,1,0,0,1,1,0,0
10275,6.88,37.07,0.052000000000000046,90,80.0,11.5,9.75,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,0,0,0,0,1,80.0,1,0,0,0,0,1,0,1,0
10335,5.48,35.98,0.04200000000000004,60,73.0,13.05,8.0,0.85,2.0,0.0,0.0,1.0,1.2,0.0,0.0,0.0,0.09375,0.0,0.0,0,0,1,0,0,0,75.0,1,0,0,0,0,1,0,0,1
10345,4.93,26.36,0.037000000000000144,60,66.0,6.0,5.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0,0,0,0,0,0,75.0,0,1,0,0,1,0,0,0,1
10409,5.33,41.99,0.040000000000000036,60,65.0,13.227719999999998,12.345872,0.881848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220462,0.0,0.0,0,0,1,0,0,0,75.0,1,0,0,0,1,0,1,0,0
10437,5.42,23.08,0.04200000000000004,60,35.0,3.5,0.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0,0,0,0,1,0,80.0,0,0,1,0,0,1,0,1,0
10457,8.93,47.9,16.31279,90,75.0,11.0231,11.023099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543234,0.0,0.0,0,0,0,0,0,0,85.0,1,0,0,0,1,0,0,0,1
10497,4.46,36.67,0.03400000000000025,60,85.0,9.590096999999998,7.275245999999999,0.440924,1.4330029999999998,0.0,0.0,0.0,0.440924,0.0,0.0,0.0,0.0992079,0.0330693,0.0,0,0,0,0,1,0,74.0,1,0,0,0,0,1,0,0,1
10602,6.35,43.07,0.04800000000000004,60,68.0,2.79,2.0,0.52,0.26875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0,0,0,1,1,0,71.0,1,0,0,0,0,1,0,0,1
10611,6.15,68.63,0.04700000000000015,60,67.0,13.007258,11.904948,1.10231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27557750000000003,0.0,0.0,0,0,1,0,0,0,79.5,0,1,0,0,1,0,0,0,1
10639,6.43,79.19,0.049000000000000155,60,35.0,7.6,0.0,0.0,0.0,0.0,6.6,1.0,0.0,0.0,0.0,0.0,0.34375,0.0,0.0,0,0,0,0,0,0,81.0,0,0,1,0,1,0,0,0,1
10640,4.64,19.84,0.03500000000000014,60,35.0,5.8,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0,0,0,0,0,0,77.0,0,0,1,0,1,0,1,0,0
10663,5.62,30.92,0.04300000000000015,60,68.0,12.13,10.0,0.0,0.125,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.06172936,0.0,0.0,0,0,0,0,0,0,72.5,1,0,0,0,0,1,0,0,1
10675,5.05,27.31,0.038999999999999924,60,35.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,0,0,0,81.0,0,0,1,0,1,0,0,0,1
10691,4.34,26.31,0.03299999999999992,60,80.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0,0,0,1,0,0,81.0,0,0,1,0,1,0,0,0,1
10711,5.2,28.34,0.040000000000000036,90,65.0,12.05,10.8,0.4375,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086641566,0.0,0.0,0,0,0,1,0,0,75.0,1,0,0,0,0,1,0,0,1
10726,7.13,86.84,0.05400000000000005,60,72.0,12.5,10.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.489375,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
10741,4.76,18.89,0.03600000000000003,60,35.0,7.936631999999999,0.0,0.0,0.0,0.0,6.613859999999999,1.3227719999999998,0.0,0.0,0.0,0.0,0.09479866,0.0,0.0,0,0,0,0,0,0,78.0,0,0,1,0,1,0,1,0,0
10746,3.61,29.4,0.027000000000000135,60,50.0,10.361714,8.157093999999999,1.10231,0.0,0.0,0.0,0.0,1.10231,0.0,0.0,0.0,0.037478540000000005,0.022046200000000002,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,1,0,0
10748,5.2,26.71,0.04000000000000026,60,100.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0,0,0,1,0,0,81.0,0,0,1,0,1,0,0,0,1
10754,5.51,43.05,0.04200000000000004,60,75.0,10.0,9.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359375,0.0,0.0,0,0,0,1,0,0,81.0,1,0,0,0,1,0,0,0,1
10785,5.31,27.63,0.04100000000000015,60,80.0,11.2215158,11.22372042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103125,0.0,0.0,0,1,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
10829,6.13,119.94,0.04600000000000004,60,35.0,8.3,0.0,0.0,0.0,0.0,7.3,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0,0,0,1,1,0,74.0,0,0,1,0,0,1,1,0,0
10881,6.59,45.43,0.050000000000000044,60,68.0,12.64,12.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0,0,0,0,0,0,80.0,0,1,0,0,1,0,0,1,0
10908,7.67,34.42,0.05800000000000005,10,35.0,11.0231,0.0,0.0,0.0,0.0,11.023099999999998,0.0,0.0,0.0,0.0,0.0,0.3417161000000001,0.0,0.0,0,0,1,0,0,0,81.0,0,0,1,0,1,0,0,0,1
10927,7.15,24.28,0.053999999999999826,90,75.0,16.5,12.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.078125,0.0,0.0,1,0,0,0,0,0,81.5,1,0,0,0,0,1,0,0,1
10970,5.93,70.15,0.04499999999999993,90,45.0,13.75,12.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,1,0,0,77.0,1,0,0,0,1,0,1,0,0
10986,5.87,40.98,0.04400000000000004,60,80.0,11.6403936,9.6562356,0.0,0.9590097,0.330693,0.0,0.0,0.6834321999999999,0.0,0.0,0.0,0.0,0.126545188,0.0,0,0,1,1,0,0,77.0,1,0,0,0,1,0,1,0,0
11003,5.23,35.08,0.040000000000000036,60,68.0,12.4,12.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1875,0.0,0,0,0,0,0,0,76.5,1,0,0,0,0,1,0,0,1
11087,4.76,30.87,0.03600000000000003,90,70.0,10.493991199999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24361051,0.0,0.0,0,0,1,1,0,0,75.0,1,0,0,0,1,0,1,0,0
11094,7.44,52.92,0.05600000000000005,60,90.0,22.5,18.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0,0,0,1,0,0,81.0,1,0,0,0,1,0,0,0,1
11146,6.1,25.2,0.04599999999999982,60,75.0,11.12,7.0,1.2,0.6199999999999999,0.0,0.0,0.8,1.5,0.0,0.0,0.0,0.021875,0.0,0.0,1,0,0,0,1,0,81.0,1,0,0,0,1,0,0,0,1
11178,5.92,38.66,0.04500000000000015,60,61.0,13.5,11.0,1.0,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0,0,1,0,0,0,77.0,1,0,0,0,1,0,1,0,0
11207,6.74,66.54,0.052000000000000046,60,35.0,6.66,0.0,0.0,0.0,0.0,5.83,0.83,0.0,0.0,0.0,0.0,0.270625,0.0,0.0,0,0,0,0,0,0,81.0,0,0,1,0,1,0,0,0,1
11212,4.98,21.39,0.038000000000000256,90,82.0,12.75,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.10625,0.0,0.0,0,0,1,1,0,0,75.0,1,0,0,0,0,1,0,1,0
11223,5.2,44.91,0.040000000000000036,60,75.0,12.38,12.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16975574,0.0,0.0,0,0,0,0,0,0,66.5,1,0,0,0,0,1,1,0,0
11240,7.03,27.95,0.05300000000000016,60,72.0,7.7602623999999985,0.1543234,0.4629702,0.0771617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06613859999999999,0.0,0.0,0,0,1,0,0,0,73.0,1,0,0,0,0,1,1,0,0
11284,5.14,22.67,0.039000000000000146,60,70.0,10.0,7.5,1.25,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.078125,0.0,0.0,0,1,1,1,0,0,74.0,1,0,0,0,0,1,1,0,0
11305,6.28,34.84,0.04699999999999993,60,60.0,10.692406999999998,3.7478540000000002,0.0,2.755775,0.0,3.0864679999999995,0.0,1.10231,0.0,0.0,0.0,0.11353793,0.0,0.0,0,0,0,0,0,0,71.5,0,0,0,1,0,1,0,0,1
11349,8.8,66.77,0.06699999999999995,90,70.0,19.63,15.0,2.0,0.875,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.1875,0.0,0.0,0,0,0,0,1,0,75.0,1,0,0,0,1,0,1,0,0
11353,6.58,62.33,0.050000000000000044,90,67.0,169.75573999999997,0.0,15.432339999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7399330000000015,0.0,0.0,0,0,1,0,0,0,76.5,1,0,0,0,0,1,0,0,1
11367,4.83,13.66,0.03699999999999992,60,60.0,10.802638,6.613859999999999,0.0,0.0,0.0,0.0,0.881848,3.3069299999999995,0.0,0.0,0.0,0.0771617,0.0,0.0,1,0,0,0,1,0,86.0,1,0,0,0,1,0,0,1,0
11388,5.45,27.73,0.04200000000000026,60,70.0,14.0,11.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0,0,0,0,0,0,71.0,1,0,0,0,0,1,0,0,1
11416,4.86,51.86,0.03699999999999992,60,70.0,6.7461372000000015,6.613859999999999,0.0,0.13448181999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0771617,0.0,0,0,0,0,0,0,81.0,0,1,0,0,1,0,0,0,1
11426,5.14,44.66,0.039000000000000146,90,70.0,10.25,9.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,0,0,0,0,0,82.0,1,0,0,0,1,0,1,0,0
11447,5.88,32.98,10.99039,90,75.0,11.0231,7.716169999999999,2.20462,1.10231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12125410000000005,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
11450,6.1,23.44,0.04600000000000004,60,66.0,11.5,10.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0,0,0,0,1,0,76.5,1,0,0,0,0,1,0,0,1
11588,9.61,30.42,0.07300000000000018,60,70.0,17.0,10.5,1.0,2.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0,0,0,0,0,0,77.5,1,0,0,0,0,1,0,0,1
11650,4.81,34.02,0.037000000000000144,60,35.0,7.716169999999999,0.0,0.0,0.0,0.0,7.716169999999999,0.0,0.0,0.0,0.0,0.0,0.17636960000000002,0.022046200000000002,0.0,0,0,0,0,0,0,74.0,0,0,1,0,0,1,1,0,0
11670,5.04,30.13,0.038000000000000034,90,82.0,13.44,8.0,4.625,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13124999999999998,0.0,0.0,0,0,0,1,0,0,75.0,1,0,0,0,0,1,0,0,1
11695,4.46,31.78,0.03400000000000003,60,66.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
11708,4.72,26.26,8.7497,60,70.0,4.365147599999999,2.425082,0.0,0.0,0.0,0.0,0.16534649999999998,0.0,0.0,1.763696,0.0,0.04188778,0.0,0.0,0,0,0,0,0,0,72.5,0,1,0,0,1,0,0,0,1
11710,8.67,25.63,0.06300000000000017,60,35.0,9.920789999999998,0.0,0.0,0.0,0.0,6.613859999999999,3.3069299999999995,0.0,0.0,0.0,0.0,0.440924,0.0,0.0,0,0,0,0,0,0,81.5,0,0,1,0,0,1,0,0,1
11750,4.71,20.87,0.03600000000000003,90,85.0,8.25,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0,0,0,0,0,0,72.0,1,0,0,0,0,1,0,0,1
11833,6.37,78.8,0.04800000000000004,60,62.0,12.5,10.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,0,0,0,81.0,0,1,0,0,1,0,0,0,1
11841,10.51,21.15,0.08000000000000007,90,70.0,20.657289399999996,18.73927,0.0,0.1433003,0.0,0.0,1.763696,0.0,0.0,0.0,0.0,0.2536386,0.0,0.0,0,0,0,1,0,0,85.0,1,0,0,0,1,0,0,0,1
11864,6.85,74.92,0.052000000000000046,60,74.0,13.75,12.5,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.3125,0.0,0.0,0,0,0,0,0,0,74.0,1,0,0,0,0,1,1,0,0
11871,7.98,28.02,0.06000000000000005,60,70.0,11.5,9.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,1,0,1,0,86.0,1,0,0,0,1,0,0,1,0
11879,6.76,59.58,0.050999999999999934,90,75.0,14.109568,12.566334,0.440924,1.10231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4739933,0.0,0.0,0,0,0,0,0,0,78.0,0,1,0,0,1,0,1,0,0
11913,6.02,57.15,0.04599999999999982,60,68.0,13.5,13.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0,0,1,0,0,0,75.0,1,0,0,0,0,1,0,0,1
11978,5.13,17.56,0.040000000000000036,85,82.0,15.06,6.5,0.0,0.0,0.6875,0.0,0.0,7.1875,0.6875,0.0,0.0,0.15,0.0,0.0,1,0,0,0,0,0,74.0,1,0,0,0,0,1,0,0,1
12010,4.96,9.22,0.037000000000000144,60,35.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0,0,0,0,0,0,75.0,0,0,1,0,0,1,0,1,0
12022,5.22,14.69,0.040000000000000036,60,70.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0,0,0,0,1,0,75.0,1,0,0,0,0,1,0,0,1
12024,6.03,36.71,0.04600000000000004,60,80.0,11.96,9.0,2.0,0.455,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.234375,0.0,0.0,0,0,0,0,0,0,66.5,0,1,0,0,0,1,1,0,0
12028,8.55,120.53,0.06500000000000017,90,60.0,21.5,19.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.34375,0.03125,0.0,0,0,1,0,0,0,81.0,1,0,0,0,1,0,0,0,1
12036,5.27,32.72,0.040000000000000036,60,70.0,9.5,4.0,1.0,1.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,0.14375,0.0,0.0,0,0,0,1,0,0,76.5,0,0,0,1,0,1,0,0,1
12156,6.14,47.26,0.04700000000000015,60,70.0,14.55,11.0,1.55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5375000000000001,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
